frame_index,time_s,player_x_norm,player_y_norm,player_x_px,player_y_px,colored_component_count,lower_pressure_component_count,rack_region_component_count,active_pressure_component_count,projectile_like_count,attacker_like_count
508,903.867,,,,,30,14,16,14,22,8
509,903.933,,,,,31,10,20,10,23,8
510,904,,,,,23,6,16,6,15,8
511,904.067,,,,,26,9,17,9,18,8
512,904.133,,,,,19,4,15,4,11,8
513,904.2,,,,,24,8,16,8,16,8
514,904.267,0.6454,0.6999,174.26,335.97,23,9,13,8,11,12
515,904.333,0.6454,0.6999,174.26,335.97,26,12,13,11,14,12
516,904.4,0.6454,0.6999,174.26,335.97,34,14,18,13,22,12
517,904.467,0.6454,0.6999,174.26,335.97,30,14,14,13,18,12
518,904.533,0.6454,0.6999,174.26,335.97,25,13,12,12,13,12
519,904.6,0.6454,0.6999,174.26,335.97,29,14,15,13,17,12
520,904.667,0.6454,0.6999,174.26,335.97,20,8,12,7,8,12
521,904.733,0.6454,0.6999,174.26,335.97,26,11,14,10,14,12
522,904.8,0.6454,0.6999,174.26,335.97,25,10,14,9,13,12
523,904.867,0.6454,0.6999,174.26,335.97,28,13,15,12,16,12
524,904.933,0.6454,0.6999,174.26,335.97,35,15,19,14,23,12
525,905,0.6455,0.6999,174.28,335.97,35,14,20,13,23,12
526,905.067,0.6454,0.6997,174.25,335.87,23,7,16,6,11,12
527,905.133,0.6455,0.6999,174.28,335.97,22,8,14,7,10,12
528,905.2,0.6455,0.6999,174.28,335.97,24,9,15,8,12,12
529,905.267,0.6455,0.6999,174.28,335.97,27,12,15,11,15,12
530,905.333,0.6455,0.6999,174.28,335.97,29,13,16,12,17,12
531,905.4,0.6455,0.6999,174.28,335.97,21,9,12,8,9,12
532,905.467,0.6455,0.6999,174.28,335.97,30,16,14,15,18,12
533,905.533,0.6455,0.6999,174.28,335.97,22,9,12,8,10,12
534,905.6,0.6455,0.6999,174.28,335.97,21,9,12,8,9,12
535,905.667,0.6455,0.6999,174.28,335.97,25,7,17,6,13,12
536,905.733,0.6455,0.6999,174.28,335.97,26,9,16,8,14,12
537,905.8,0.6455,0.6999,174.28,335.97,27,10,17,9,15,12
538,905.867,0.6455,0.6999,174.28,335.97,28,13,15,12,16,12
539,905.933,0.6455,0.6999,174.28,335.97,26,8,18,7,14,12
540,906,0.6454,0.7,174.26,335.99,34,13,20,12,22,12
541,906.067,0.6458,0.7,174.36,335.99,29,9,19,8,17,12
542,906.133,0.6457,0.7001,174.33,336.03,25,7,18,6,13,12
543,906.2,0.6455,0.6999,174.28,335.97,24,7,17,6,12,12
544,906.267,0.6455,0.6999,174.28,335.97,28,10,18,9,16,12
545,906.333,0.6455,0.6999,174.28,335.97,26,10,15,9,14,12
546,906.4,0.6455,0.6999,174.28,335.97,30,11,17,10,18,12
547,906.467,0.6455,0.6999,174.28,335.97,20,8,12,7,8,12
548,906.533,0.6455,0.6999,174.28,335.97,29,13,15,12,17,12
549,906.6,0.6455,0.6999,174.28,335.97,25,9,16,8,13,12
550,906.667,0.6455,0.6999,174.28,335.97,26,13,13,12,14,12
551,906.733,0.6455,0.6999,174.28,335.97,30,14,16,13,18,12
552,906.8,0.6455,0.6999,174.28,335.97,29,13,16,12,17,12
553,906.867,0.6455,0.6999,174.28,335.97,22,9,13,8,10,12
554,906.933,0.6455,0.6999,174.28,335.97,23,7,16,6,11,12
555,907,0.6455,0.6999,174.28,335.97,25,12,13,11,13,12
556,907.067,0.6455,0.6999,174.28,335.97,30,11,19,10,18,12
557,907.133,0.6455,0.6999,174.28,335.97,31,11,20,10,19,12
558,907.2,0.6455,0.6999,174.28,335.97,31,13,18,12,19,12
559,907.267,0.6455,0.6999,174.28,335.97,29,13,16,12,17,12
560,907.333,0.6455,0.6999,174.28,335.97,25,12,13,11,13,12
561,907.4,0.6455,0.6999,174.28,335.97,24,10,14,9,12,12
562,907.467,0.6455,0.6999,174.28,335.97,23,7,16,6,11,12
563,907.533,0.6455,0.6999,174.28,335.97,20,10,10,9,8,12
564,907.6,0.6455,0.6999,174.28,335.97,24,10,14,9,12,12
565,907.667,0.6455,0.6999,174.28,335.97,26,8,16,7,14,12
566,907.733,0.6453,0.7,174.24,335.99,26,11,15,10,14,12
567,907.8,0.6453,0.7,174.24,335.99,29,11,18,10,17,12
568,907.867,0.6453,0.7,174.24,335.99,21,9,12,8,9,12
569,907.933,0.6453,0.7,174.24,335.99,23,8,14,7,11,12
570,908,0.6453,0.7,174.24,335.99,23,7,13,6,11,12
571,908.067,0.6453,0.7,174.24,335.99,24,7,17,6,12,12
572,908.133,0.6453,0.7,174.24,335.99,29,11,18,10,17,12
573,908.2,0.6453,0.7,174.24,335.99,30,11,19,10,18,12
574,908.267,0.6453,0.7,174.24,335.99,30,9,21,8,18,12
575,908.333,0.6453,0.7,174.24,335.99,28,10,17,9,16,12
576,908.4,0.6453,0.7,174.24,335.99,28,9,19,8,16,12
577,908.467,0.6453,0.7,174.24,335.99,28,10,17,9,16,12
578,908.533,0.6453,0.7,174.24,335.99,26,10,14,9,14,12
579,908.6,0.6453,0.7,174.24,335.99,30,12,18,11,18,12
580,908.667,0.6453,0.7,174.24,335.99,27,10,17,9,15,12
581,908.733,0.6453,0.7,174.24,335.99,24,6,16,5,12,12
582,908.8,0.6453,0.7,174.24,335.99,23,7,13,6,11,12
583,908.867,0.6453,0.7,174.24,335.99,25,8,16,7,13,12
584,908.933,0.6453,0.7,174.24,335.99,30,11,19,10,18,12
585,909,0.6453,0.7,174.24,335.99,33,13,20,12,21,12
586,909.067,0.6453,0.7,174.24,335.99,27,12,15,11,15,12
587,909.133,0.6453,0.7,174.24,335.99,32,12,20,11,20,12
588,909.2,0.6453,0.7,174.24,335.99,31,10,21,9,19,12
589,909.267,0.6453,0.7,174.24,335.99,29,8,20,7,17,12
590,909.333,0.6453,0.7,174.24,335.99,24,9,14,8,12,12
591,909.4,0.6453,0.7,174.24,335.99,24,9,14,8,12,12
592,909.467,0.6453,0.7,174.24,335.99,28,11,16,10,16,12
593,909.533,0.6453,0.7,174.24,335.99,32,14,16,13,20,12
594,909.6,0.6453,0.7,174.24,335.99,28,12,16,11,16,12
595,909.667,0.6453,0.7,174.24,335.99,30,14,16,13,18,12
596,909.733,0.6453,0.7,174.24,335.99,24,10,14,9,12,12
597,909.8,0.6453,0.7,174.24,335.99,25,10,15,9,13,12
598,909.867,0.6453,0.7,174.24,335.99,23,11,12,10,11,12
599,909.933,0.6453,0.7,174.24,335.99,27,12,15,11,15,12
600,910,0.6452,0.7,174.21,335.99,32,11,21,10,20,12
601,910.067,0.6452,0.7,174.21,335.99,29,13,16,12,17,12
602,910.133,0.6452,0.7,174.21,335.99,26,10,16,9,14,12
603,910.2,0.6452,0.7,174.21,335.99,27,10,17,9,15,12
604,910.267,0.6452,0.7,174.21,335.99,29,11,18,10,16,13
605,910.333,0.6452,0.7,174.21,335.99,24,8,16,7,12,12
606,910.4,0.6452,0.7,174.21,335.99,29,11,18,10,17,12
607,910.467,0.6452,0.7,174.21,335.99,26,10,16,9,14,12
608,910.533,0.6452,0.7,174.21,335.99,27,8,18,7,15,12
609,910.6,0.6452,0.7,174.21,335.99,26,10,16,9,14,12
610,910.667,0.6452,0.7,174.21,335.99,25,8,17,7,13,12
611,910.733,0.6452,0.7,174.21,335.99,21,6,15,5,9,12
612,910.8,0.6452,0.7,174.21,335.99,25,11,13,10,13,12
613,910.867,0.6452,0.7,174.21,335.99,22,8,13,7,10,12
614,910.933,0.6452,0.7,174.21,335.99,24,11,12,10,12,12
615,911,0.6452,0.7,174.21,335.99,27,10,16,9,15,12
616,911.067,0.6452,0.7,174.21,335.99,27,8,17,7,15,12
617,911.133,0.6454,0.6999,174.27,335.95,29,10,17,9,17,12
618,911.2,0.645,0.7,174.15,336,24,6,18,5,12,12
619,911.267,0.6454,0.7,174.27,335.99,27,7,19,6,14,13
620,911.333,0.6452,0.7,174.21,335.98,25,9,15,8,13,12
621,911.4,0.6452,0.7,174.21,335.99,28,10,17,9,16,12
622,911.467,0.6452,0.7,174.21,335.99,28,13,15,12,16,12
623,911.533,0.6452,0.7,174.21,335.99,30,15,15,14,18,12
624,911.6,0.6452,0.7,174.21,335.99,28,11,16,10,16,12
625,911.667,0.6452,0.7,174.21,335.99,23,9,12,8,11,12
626,911.733,0.6452,0.7,174.21,335.99,24,9,14,8,12,12
627,911.8,0.6452,0.7,174.21,335.99,25,11,14,10,13,12
628,911.867,0.6452,0.7,174.21,335.99,23,11,12,10,11,12
629,911.933,0.6452,0.7,174.21,335.99,24,11,13,10,12,12
630,912,0.6452,0.7,174.21,335.99,28,14,14,13,16,12
631,912.067,0.6452,0.7,174.21,335.99,33,16,17,15,21,12
632,912.133,0.6452,0.7,174.21,335.99,28,11,16,10,16,12
633,912.2,0.6452,0.7,174.21,335.99,26,13,12,12,14,12
634,912.267,0.6452,0.7,174.21,335.99,30,11,19,10,18,12
635,912.333,0.6452,0.7,174.21,335.99,30,11,19,10,18,12
636,912.4,0.645,0.6998,174.15,335.89,25,9,16,8,13,12
637,912.467,0.6452,0.7,174.21,335.99,24,10,14,9,12,12
638,912.533,0.6452,0.7,174.21,335.99,29,15,13,14,17,12
639,912.6,0.6452,0.7,174.21,335.99,32,13,18,12,20,12
640,912.667,0.6452,0.7,174.21,335.99,25,10,14,9,13,12
641,912.733,0.6452,0.7,174.21,335.99,23,12,10,11,11,12
642,912.8,0.6452,0.7,174.21,335.99,23,10,13,9,11,12
643,912.867,0.6452,0.7,174.21,335.99,22,8,14,7,10,12
644,912.933,0.6452,0.7,174.21,335.99,23,11,12,10,11,12
645,913,0.6452,0.7,174.21,335.99,23,7,15,6,11,12
646,913.067,0.6448,0.6999,174.09,335.96,25,12,13,11,13,12
647,913.133,0.6448,0.7001,174.09,336.04,28,13,15,12,16,12
648,913.2,0.6452,0.7,174.2,335.99,26,13,12,12,14,12
649,913.267,0.6452,0.7,174.21,335.99,24,9,14,8,12,12
650,913.333,0.6452,0.7,174.21,335.99,25,8,16,7,13,12
651,913.4,0.6452,0.7,174.21,335.99,24,8,16,7,12,12
652,913.467,0.6452,0.7,174.21,335.99,26,10,15,9,14,12
653,913.533,0.6452,0.7,174.21,335.99,25,7,18,6,13,12
654,913.6,0.6452,0.7,174.21,335.99,28,12,16,11,16,12
655,913.667,0.6452,0.7,174.21,335.99,26,10,16,9,14,12
656,913.733,0.6452,0.7,174.21,335.99,22,9,13,7,11,11
657,913.8,0.6452,0.7,174.21,335.99,22,10,11,8,11,11
658,913.867,0.6452,0.7,174.21,335.99,20,7,12,6,8,12
659,913.933,0.6452,0.7,174.21,335.99,20,7,13,6,8,12
660,914,0.6452,0.7,174.21,335.99,24,10,13,9,12,12
661,914.067,0.6452,0.7,174.21,335.99,25,10,14,9,13,12
662,914.133,0.6452,0.7,174.21,335.99,29,12,16,11,17,12
663,914.2,0.6452,0.7,174.21,335.99,32,14,17,13,20,12
664,914.267,0.6452,0.7,174.21,335.99,30,12,18,11,18,12
665,914.333,0.6452,0.7,174.21,335.99,25,11,14,10,13,12
666,914.4,0.6452,0.7,174.21,335.99,31,11,20,10,18,13
667,914.467,0.6452,0.7,174.21,335.99,22,6,16,5,10,12
668,914.533,0.6452,0.7,174.21,335.99,27,9,18,8,15,12
669,914.6,0.6452,0.7,174.21,335.99,28,10,18,9,16,12
670,914.667,0.6452,0.7,174.21,335.99,29,13,16,12,17,12
671,914.733,0.6452,0.7,174.21,335.99,32,13,19,12,20,12
672,914.8,0.6452,0.7,174.21,335.99,24,10,14,9,12,12
673,914.867,0.6452,0.7,174.21,335.99,26,12,13,11,14,12
674,914.933,0.6452,0.7,174.21,335.99,27,9,17,8,15,12
675,915,0.6455,0.7,174.3,336.01,21,10,11,9,9,12
676,915.067,0.6455,0.7,174.3,336.01,21,8,13,7,9,12
677,915.133,0.6455,0.7,174.27,336.01,20,8,12,7,8,12
678,915.2,0.6455,0.7,174.3,336.01,24,7,17,6,12,12
679,915.267,0.6455,0.7,174.3,336.01,22,8,14,7,10,12
680,915.333,0.6455,0.7,174.3,336.01,25,8,16,7,13,12
681,915.4,0.6455,0.7,174.3,336.01,25,8,17,7,13,12
682,915.467,0.6455,0.7,174.3,336.01,30,9,21,8,18,12
683,915.533,0.6455,0.7,174.3,336.01,25,10,15,9,13,12
684,915.6,0.6455,0.7,174.3,336.01,25,7,18,6,13,12
685,915.667,0.6455,0.7,174.3,336.01,25,8,17,7,13,12
686,915.733,0.6455,0.7,174.3,336.01,25,8,15,7,13,12
687,915.8,0.6456,0.6998,174.3,335.91,28,10,16,9,16,12
688,915.867,0.6455,0.7,174.3,336.01,24,9,15,8,12,12
689,915.933,0.6455,0.7,174.3,336.01,25,10,15,9,13,12
690,916,0.6455,0.7,174.3,336.01,28,10,17,9,16,12
691,916.067,0.6455,0.7,174.3,336.01,23,10,12,9,11,12
692,916.133,0.6455,0.7,174.3,336.01,23,9,13,8,11,12
693,916.2,0.6455,0.7,174.3,336.01,23,8,14,7,11,12
694,916.267,0.6455,0.7,174.3,336.01,23,8,15,7,11,12
695,916.333,0.6455,0.7,174.3,336.01,26,7,19,6,14,12
696,916.4,0.6455,0.7,174.3,336.01,28,8,20,7,16,12
697,916.467,0.6455,0.7,174.3,336.01,30,9,21,8,18,12
698,916.533,0.6455,0.7,174.3,336.01,33,13,19,12,21,12
699,916.6,0.6455,0.7,174.3,336.01,27,7,20,6,15,12
700,916.667,0.6455,0.7,174.3,336.01,26,10,16,9,14,12
701,916.733,0.6455,0.7,174.3,336.01,29,11,18,10,17,12
702,916.8,0.6455,0.7,174.3,336.01,29,14,15,13,18,11
703,916.867,0.6455,0.7,174.3,336.01,30,13,17,12,18,12
704,916.933,0.6455,0.7,174.3,336.01,21,9,12,8,9,12
705,917,0.6455,0.7,174.3,336.01,25,9,15,8,13,12
706,917.067,0.6455,0.7,174.3,336.01,25,7,17,6,13,12
707,917.133,0.6455,0.7,174.3,336.01,27,8,19,7,15,12
708,917.2,0.6455,0.7,174.3,336.01,29,10,18,9,17,12
709,917.267,0.6455,0.7,174.3,336.01,27,10,16,9,15,12
710,917.333,0.6455,0.7,174.3,336.01,32,13,16,12,20,12
711,917.4,0.6455,0.7,174.3,336.01,27,12,13,11,15,12
712,917.467,0.6455,0.7,174.3,336.01,21,9,12,8,9,12
713,917.533,0.6455,0.7,174.3,336.01,25,10,15,9,13,12
714,917.6,0.6455,0.7,174.3,336.01,31,9,22,8,19,12
715,917.667,0.6455,0.7,174.3,336.01,27,8,18,7,15,12
716,917.733,0.6455,0.7,174.3,336.01,34,11,23,10,22,12
717,917.8,0.6455,0.7,174.3,336.01,31,11,20,10,19,12
718,917.867,0.6455,0.7,174.3,336.01,31,16,15,15,19,12
719,917.933,0.6455,0.7,174.3,336.01,29,14,15,13,17,12
720,918,0.6455,0.7,174.3,336.01,22,8,14,7,10,12
721,918.067,0.6455,0.7,174.3,336.01,24,8,15,7,12,12
722,918.133,0.6455,0.7,174.3,336.01,24,8,16,7,12,12
723,918.2,0.6455,0.7,174.3,336.01,28,10,18,9,16,12
724,918.267,0.6454,0.7002,174.25,336.11,27,10,16,9,15,12
725,918.333,0.6455,0.7,174.3,336.01,23,7,15,6,11,12
726,918.4,0.6455,0.7,174.3,336.01,25,11,14,10,13,12
727,918.467,0.6455,0.7,174.3,336.01,28,10,18,9,16,12
728,918.533,0.6455,0.7,174.3,336.01,24,10,14,9,12,12
729,918.6,0.6455,0.7,174.3,336.01,33,12,20,11,21,12
730,918.667,0.6455,0.7,174.3,336.01,30,10,19,9,18,12
731,918.733,0.6455,0.7,174.3,336.01,23,5,18,4,11,12
732,918.8,0.6455,0.7,174.3,336.01,30,10,19,9,18,12
733,918.867,0.6455,0.7,174.3,336.01,24,9,14,8,12,12
734,918.933,0.6455,0.7,174.3,336.01,26,12,14,11,14,12
735,919,0.6455,0.7,174.3,336.01,28,11,17,10,16,12
736,919.067,0.6455,0.7,174.3,336.01,25,12,13,11,13,12
737,919.133,0.6455,0.7,174.3,336.01,26,12,14,11,14,12
738,919.2,0.6455,0.7,174.3,336.01,24,11,12,10,12,12
739,919.267,0.6455,0.7,174.3,336.01,20,7,12,6,8,12
740,919.333,0.6455,0.7,174.3,336.01,29,11,18,10,17,12
741,919.4,0.6455,0.7,174.3,336.01,23,8,14,7,11,12
742,919.467,0.6455,0.7,174.3,336.01,27,12,14,11,15,12
743,919.533,0.6455,0.7,174.3,336.01,30,11,17,10,18,12
744,919.6,0.6455,0.7,174.3,336.01,26,14,11,13,14,12
745,919.667,0.6455,0.7,174.3,336.01,31,13,17,12,19,12
746,919.733,0.6455,0.7,174.3,336.01,30,13,17,12,18,12
747,919.8,0.6455,0.7,174.3,336.01,24,8,15,7,12,12
748,919.867,0.6455,0.7,174.3,336.01,35,11,21,10,23,12
749,919.933,0.6455,0.7,174.3,336.01,23,9,13,8,11,12
750,920,0.6453,0.7,174.22,336.02,31,16,15,15,19,12
751,920.067,0.6453,0.7,174.22,336.02,28,12,16,11,16,12
752,920.133,0.6453,0.7,174.22,336.02,20,9,11,8,8,12
753,920.2,0.6453,0.7,174.22,336.02,28,13,15,12,16,12
754,920.267,0.6453,0.7,174.22,336.02,26,13,12,12,14,12
755,920.333,0.6453,0.7,174.22,336.02,32,14,18,13,20,12
756,920.4,0.6455,0.6998,174.3,335.92,27,12,14,11,15,12
757,920.467,0.6453,0.7,174.22,336.02,27,11,15,10,15,12
758,920.533,0.6453,0.7,174.22,336.02,27,11,15,10,15,12
759,920.6,0.6453,0.7,174.22,336.02,26,9,16,8,14,12
760,920.667,0.6453,0.7,174.22,336.02,24,10,14,9,12,12
761,920.733,0.6453,0.7,174.22,336.02,29,13,15,12,17,12
762,920.8,0.6453,0.7,174.22,336.02,29,15,14,14,19,10
763,920.867,0.6453,0.7,174.22,336.02,30,15,15,14,20,10
764,920.933,0.4114,0.6997,111.09,335.86,23,14,9,13,15,8
765,921,0.4114,0.6997,111.09,335.86,19,10,9,9,12,7
766,921.067,,,,,18,8,9,8,13,5
767,921.133,,,,,17,5,10,5,12,5
768,921.2,,,,,14,5,8,5,9,5
769,921.267,,,,,20,8,12,8,15,5
770,921.333,,,,,22,10,12,10,17,5
771,921.4,,,,,22,11,10,11,17,5
772,921.467,,,,,17,7,10,7,12,5
773,921.533,,,,,15,6,9,6,10,5
774,921.6,,,,,16,6,9,6,11,5
775,921.667,,,,,22,7,14,7,17,5
776,921.733,0.4198,0.8757,113.33,420.33,19,8,10,8,14,5
777,921.8,,,,,20,9,10,9,15,5
778,921.867,,,,,17,7,10,7,12,5
779,921.933,,,,,17,8,9,8,12,5
780,922,,,,,16,8,7,8,11,5
781,922.067,,,,,13,3,10,3,8,5
782,922.133,,,,,16,6,10,6,11,5
783,922.2,,,,,20,7,13,7,15,5
784,922.267,,,,,17,6,11,6,12,5
785,922.333,,,,,26,7,19,7,12,14
786,922.4,,,,,28,7,20,7,14,14
787,922.467,,,,,24,6,17,6,10,14
788,922.533,,,,,27,9,18,9,13,14
789,922.6,,,,,23,3,19,3,9,14
790,922.667,,,,,27,8,19,8,13,14
791,922.733,,,,,31,7,24,7,17,14
792,922.8,,,,,29,7,22,7,15,14
793,922.867,,,,,25,6,19,6,11,14
794,922.933,,,,,27,6,20,6,13,14
795,923,,,,,26,6,20,6,12,14
796,923.067,,,,,24,6,18,6,10,14
797,923.133,,,,,25,5,20,5,11,14
798,923.2,,,,,26,6,20,6,12,14
799,923.267,,,,,26,7,19,7,12,14
800,923.333,,,,,26,7,18,7,12,14
801,923.4,,,,,30,8,19,8,16,14
802,923.467,,,,,29,7,20,7,15,14
803,923.533,,,,,26,6,19,6,12,14
804,923.6,,,,,29,9,20,9,15,14
805,923.667,,,,,42,5,37,5,14,28
806,923.733,,,,,40,7,33,7,12,28
807,923.8,,,,,41,7,34,7,13,28
808,923.867,,,,,39,6,33,6,11,28
809,923.933,,,,,43,7,36,7,15,28
810,924,,,,,44,8,36,8,16,28
811,924.067,,,,,39,4,35,4,11,28
812,924.133,,,,,42,7,35,7,14,28
813,924.2,,,,,43,4,39,4,15,28
814,924.267,0.558,0.8639,150.67,414.67,42,6,36,6,14,28
815,924.333,,,,,43,7,36,7,15,28
816,924.4,,,,,42,7,35,7,14,28
817,924.467,,,,,42,7,35,7,14,28
818,924.533,,,,,46,7,39,7,18,28
819,924.6,,,,,40,3,37,3,12,28
820,924.667,,,,,41,4,36,4,13,28
821,924.733,,,,,41,3,38,3,13,28
822,924.8,,,,,39,5,33,5,11,28
823,924.867,,,,,42,5,37,5,14,28
824,924.933,,,,,41,4,37,4,13,28
825,925,,,,,41,5,36,5,13,28
826,925.067,,,,,46,7,38,7,18,28
827,925.133,0.5315,0.8448,143.5,405.5,42,4,38,4,14,28
828,925.2,,,,,42,4,38,4,14,28
829,925.267,,,,,40,4,36,4,12,28
830,925.333,0.5321,0.8681,143.67,416.67,42,7,35,7,14,28
831,925.4,,,,,45,7,36,7,17,28
832,925.467,,,,,39,3,35,3,11,28
833,925.533,,,,,40,5,35,5,12,28
834,925.6,,,,,47,8,38,8,19,28
835,925.667,,,,,38,2,36,2,10,28
836,925.733,,,,,41,3,36,3,13,28
837,925.8,,,,,39,3,36,3,11,28
838,925.867,,,,,42,5,37,5,14,28
839,925.933,,,,,44,8,36,8,16,28
840,926,,,,,40,5,35,5,12,28
841,926.067,,,,,40,6,34,6,12,28
842,926.133,,,,,43,6,36,6,15,28
843,926.2,,,,,39,2,35,2,11,28
844,926.267,,,,,51,13,37,12,15,36
845,926.333,,,,,52,15,37,14,14,38
846,926.4,,,,,53,16,36,15,15,38
847,926.467,,,,,54,16,38,15,16,38
848,926.533,,,,,56,18,38,17,18,38
849,926.6,,,,,52,16,36,15,14,38
850,926.667,,,,,51,17,34,16,13,38
851,926.733,,,,,49,14,35,13,11,38
852,926.8,,,,,50,19,31,18,12,38
853,926.867,,,,,48,14,34,13,10,38
854,926.933,,,,,54,17,37,16,16,38
855,927,,,,,51,14,35,13,13,38
856,927.067,,,,,55,18,35,17,16,39
857,927.133,,,,,57,20,36,19,18,39
858,927.2,,,,,52,19,33,18,14,38
859,927.267,,,,,49,14,35,13,10,39
860,927.333,0.9157,0.6078,247.25,291.75,53,17,35,16,14,39
861,927.4,0.9127,0.6027,246.43,289.29,51,15,35,14,12,39
862,927.467,0.8978,0.6026,242.39,289.25,54,18,36,17,15,39
863,927.533,0.8803,0.6027,237.69,289.31,53,17,36,16,14,39
864,927.6,0.8615,0.6026,232.61,289.25,54,18,36,17,15,39
865,927.667,0.8458,0.6026,228.36,289.24,54,17,37,16,14,40
866,927.733,0.8288,0.6038,223.77,289.81,52,17,35,16,12,40
867,927.8,0.8088,0.6029,218.37,289.37,52,16,35,15,12,40
868,927.867,0.7905,0.6027,213.43,289.29,54,20,33,19,13,41
869,927.933,0.7727,0.6029,208.63,289.37,52,17,34,16,11,41
870,928,0.9095,0.6073,245.56,291.49,53,17,35,16,12,41
871,928.067,0.8968,0.6074,242.14,291.57,57,19,37,18,16,41
872,928.133,0.8727,0.6076,235.62,291.64,53,19,34,18,12,41
873,928.2,0.8561,0.6073,231.15,291.51,54,18,36,17,13,41
874,928.267,0.8479,0.6086,228.95,292.11,56,21,35,20,16,40
875,928.333,0.8205,0.6078,221.52,291.76,56,21,34,20,14,42
876,928.4,0.8011,0.608,216.31,291.84,59,23,35,22,18,41
877,928.467,0.784,0.6077,211.69,291.69,55,21,34,20,14,41
878,928.533,0.7671,0.6074,207.12,291.55,55,21,34,20,15,40
879,928.6,0.7857,0.6064,212.15,291.05,54,18,35,17,14,40
880,928.667,0.7306,0.6074,197.25,291.53,54,20,34,19,13,41
881,928.733,0.7126,0.6082,192.4,291.95,57,23,34,22,16,41
882,928.8,0.695,0.6078,187.65,291.76,57,23,34,22,15,42
883,928.867,0.678,0.6075,183.07,291.61,61,24,37,23,18,43
884,928.933,0.6598,0.6074,178.14,291.57,57,20,37,19,16,41
885,929,0.6413,0.6073,173.14,291.5,53,20,33,19,11,42
886,929.067,0.6236,0.608,168.38,291.86,61,25,35,24,17,44
887,929.133,0.606,0.6076,163.63,291.67,57,22,34,21,13,44
888,929.2,0.5892,0.6075,159.07,291.61,60,24,36,23,15,45
889,929.267,0.5709,0.6074,154.14,291.57,59,23,36,22,15,44
890,929.333,0.8508,0.6078,229.72,291.73,59,23,35,22,15,44
891,929.4,0.5345,0.6079,144.32,291.79,65,27,38,26,20,45
892,929.467,0.5169,0.6077,139.56,291.69,64,28,35,27,18,46
893,929.533,0.5365,0.6061,144.85,290.95,61,25,35,24,14,47
894,929.6,0.4803,0.6076,129.68,291.67,61,26,33,25,14,47
895,929.667,0.4634,0.6072,125.12,291.47,59,24,34,23,14,45
896,929.733,0.4555,0.6083,122.98,292,61,25,36,24,15,46
897,929.8,0.4227,0.6073,114.14,291.49,64,29,35,28,17,47
898,929.867,0.4051,0.6075,109.37,291.58,62,24,37,23,16,46
899,929.933,0.3867,0.6082,104.4,291.95,61,27,34,26,14,47
