frame_index,time_s,player_x_norm,player_y_norm,player_x_px,player_y_px,colored_component_count,lower_pressure_component_count,projectile_like_count,attacker_like_count
86,43.44,0.6714,0.7612,181.28,365.36,22,9,2,20
87,43.48,0.6718,0.7613,181.38,365.43,22,9,2,20
88,43.52,0.694,0.7604,187.39,365,22,9,2,20
89,43.56,0.694,0.7604,187.39,365,22,9,2,20
90,43.6,0.694,0.7604,187.39,365,23,10,3,20
91,43.64,0.694,0.7604,187.39,365,23,10,3,20
92,43.68,0.694,0.7604,187.39,365,23,10,3,20
93,43.72,0.694,0.7604,187.39,365,23,10,3,20
94,43.76,0.694,0.7604,187.39,365,23,10,3,20
95,43.8,0.6945,0.7606,187.52,365.08,23,10,3,20
96,43.84,0.695,0.7609,187.65,365.23,23,10,3,20
97,43.88,0.694,0.7604,187.39,365,23,10,3,20
98,43.92,0.694,0.7604,187.39,365,23,10,3,20
99,43.96,0.694,0.7604,187.39,365,23,10,3,20
100,44,0.694,0.7604,187.39,365,23,10,3,20
101,44.04,0.694,0.7604,187.39,365,23,9,3,20
102,44.08,0.694,0.7604,187.39,365,23,9,3,20
103,44.12,0.6946,0.7604,187.54,365,25,9,5,20
104,44.16,0.6946,0.7604,187.54,365,25,9,5,20
105,44.2,0.6946,0.7604,187.54,365,25,9,5,20
106,44.24,0.6946,0.7604,187.54,365,25,9,5,20
107,44.28,0.6725,0.7602,181.58,364.88,24,9,4,20
108,44.32,0.6651,0.7602,179.58,364.88,24,9,4,20
109,44.36,0.6812,0.7609,183.93,365.22,23,9,3,20
110,44.4,0.6812,0.7609,183.93,365.22,23,9,3,20
111,44.44,0.6812,0.7609,183.93,365.22,23,10,3,20
112,44.48,0.6812,0.7609,183.93,365.22,23,10,3,20
113,44.52,0.6812,0.7609,183.93,365.22,23,10,3,20
114,44.56,0.6812,0.7609,183.93,365.22,23,10,3,20
115,44.6,0.6812,0.7609,183.93,365.22,24,10,4,20
116,44.64,0.6812,0.7609,183.93,365.22,23,10,3,20
117,44.68,0.6577,0.7602,177.58,364.88,23,10,3,20
118,44.72,0.6504,0.7599,175.62,364.77,24,10,4,20
119,44.76,0.6452,0.761,174.2,365.27,24,10,4,20
120,44.8,0.6277,0.7621,169.47,365.79,23,10,3,20
121,44.84,0.6277,0.7621,169.47,365.79,23,10,3,20
122,44.88,0.6277,0.7621,169.47,365.79,23,9,3,20
123,44.92,0.6277,0.7621,169.47,365.79,23,9,3,20
124,44.96,0.6277,0.7621,169.47,365.79,23,9,3,20
125,45,0.6277,0.7621,169.47,365.79,23,9,3,20
126,45.04,0.6277,0.7621,169.47,365.79,24,9,3,21
127,45.08,0.6277,0.7621,169.47,365.79,23,9,2,21
128,45.12,0.6277,0.7621,169.47,365.79,26,9,4,22
129,45.16,0.6277,0.7621,169.47,365.79,26,9,4,22
130,45.2,0.6361,0.7611,171.75,365.35,25,9,4,21
131,45.24,0.6552,0.7602,176.89,364.89,26,9,4,22
132,45.28,0.6552,0.7602,176.89,364.89,29,10,7,22
133,45.32,0.6352,0.7616,171.5,365.56,29,10,7,22
134,45.36,0.6352,0.7616,171.5,365.56,25,10,4,21
135,45.4,0.6352,0.7616,171.5,365.56,24,10,3,21
136,45.44,0.6352,0.7616,171.5,365.56,25,10,4,21
137,45.48,0.6304,0.7607,170.21,365.12,25,10,4,21
138,45.52,0.623,0.7607,168.21,365.12,27,10,6,21
139,45.56,0.6153,0.761,166.14,365.29,25,10,4,21
140,45.6,0.5986,0.7619,161.61,365.72,25,10,4,21
141,45.64,0.5912,0.7619,159.61,365.72,25,10,4,21
142,45.68,0.585,0.7616,157.94,365.56,25,10,4,21
143,45.72,0.585,0.7616,157.94,365.56,25,9,4,21
144,45.76,0.585,0.7616,157.94,365.56,26,9,5,21
145,45.8,0.5776,0.7616,155.94,365.56,28,9,7,21
146,45.84,0.5754,0.7611,155.37,365.35,25,9,4,21
147,45.88,0.5675,0.7603,153.23,364.94,24,9,3,21
148,45.92,0.5601,0.7607,151.24,365.12,25,9,3,22
149,45.96,0.5411,0.76,146.1,364.8,28,10,4,24
150,46,0.5337,0.76,144.1,364.8,28,10,4,24
151,46.04,0.5373,0.762,145.07,365.75,26,9,3,23
152,46.08,0.5299,0.762,143.07,365.75,27,9,4,23
153,46.12,0.5242,0.7613,141.54,365.42,29,9,6,23
154,46.16,0.4958,0.76,133.86,364.82,30,9,7,23
155,46.2,0.4884,0.76,131.86,364.82,30,10,6,24
156,46.24,0.4947,0.7602,133.56,364.88,26,9,4,22
157,46.28,0.4876,0.7604,131.64,365,24,9,3,21
158,46.32,0.4801,0.7604,129.64,365,24,9,3,21
159,46.36,0.4588,0.76,123.86,364.82,26,10,5,21
160,46.4,0.4588,0.76,123.86,364.82,26,10,4,22
161,46.44,0.4588,0.76,123.86,364.82,26,10,5,21
162,46.48,0.4724,0.7604,127.54,365,27,10,5,22
163,46.52,0.4531,0.7608,122.35,365.2,26,10,4,22
164,46.56,0.435,0.7602,117.46,364.88,26,10,4,22
165,46.6,0.4404,0.7602,118.89,364.89,28,12,5,23
166,46.64,0.4329,0.7602,116.89,364.89,29,12,6,23
167,46.68,0.4065,0.7603,109.74,364.94,26,11,4,22
168,46.72,0.399,0.7603,107.74,364.94,26,11,4,22
169,46.76,0.3907,0.7601,105.48,364.86,27,10,6,21
170,46.8,0.3761,0.7622,101.55,365.85,27,12,4,23
171,46.84,0.3689,0.7619,99.61,365.72,26,11,4,22
172,46.88,0.3686,0.7608,99.53,365.16,26,10,5,21
173,46.92,0.3604,0.7602,97.3,364.9,26,11,4,22
174,46.96,0.3535,0.761,95.44,365.29,26,11,4,22
175,47,0.3337,0.7602,90.11,364.89,26,12,4,22
176,47.04,0.3337,0.7602,90.11,364.89,26,12,4,22
177,47.08,0.3337,0.7602,90.11,364.89,26,12,4,22
178,47.12,0.3337,0.7602,90.11,364.89,25,11,4,21
179,47.16,0.3337,0.7602,90.11,364.89,25,11,4,21
180,47.2,0.3337,0.7602,90.11,364.89,25,11,4,21
181,47.24,0.3337,0.7602,90.11,364.89,24,11,3,21
182,47.28,0.3337,0.7602,90.11,364.89,25,12,4,21
183,47.32,0.3337,0.7602,90.11,364.89,25,12,4,21
184,47.36,0.3337,0.7602,90.11,364.89,26,13,5,21
185,47.4,0.3337,0.7602,90.11,364.89,27,14,6,21
186,47.44,0.3337,0.7602,90.11,364.89,27,14,6,21
