frame_index,time_s,player_x_norm,player_y_norm,player_x_px,player_y_px,colored_component_count,lower_pressure_component_count,projectile_like_count,attacker_like_count
156,26.24,0.5411,0.76,146.1,364.8,28,8,4,24
157,26.28,0.534,0.7599,144.19,364.76,28,8,4,24
158,26.32,0.5263,0.76,142.1,364.8,29,8,5,24
159,26.36,0.2576,0.8052,69.55,386.48,28,9,4,24
160,26.4,0.5238,0.7605,141.42,365.04,29,9,4,25
161,26.44,0.4961,0.7601,133.95,364.86,27,9,3,24
162,26.48,0.4884,0.76,131.86,364.82,29,9,4,25
163,26.52,0.481,0.76,129.86,364.82,30,9,5,25
164,26.56,0.4871,0.7611,131.52,365.33,31,9,6,25
165,26.6,0.4792,0.7602,129.39,364.91,30,9,4,26
166,26.64,0.4588,0.76,123.86,364.82,30,10,4,26
167,26.68,0.4588,0.76,123.86,364.82,30,10,4,26
168,26.72,0.4588,0.76,123.86,364.82,32,10,7,25
169,26.76,0.4588,0.76,123.86,364.82,30,10,5,25
170,26.8,0.4588,0.76,123.86,364.82,32,10,6,26
171,26.84,0.4588,0.76,123.86,364.82,34,10,8,26
172,26.88,0.4588,0.76,123.86,364.82,33,10,7,26
173,26.92,0.4588,0.76,123.86,364.82,34,10,8,26
174,26.96,0.4588,0.76,123.86,364.82,30,10,4,26
175,27,0.4588,0.76,123.86,364.82,30,11,5,25
176,27.04,0.4588,0.76,123.86,364.82,30,11,5,25
177,27.08,0.4588,0.76,123.86,364.82,28,10,3,25
178,27.12,0.4588,0.76,123.86,364.82,28,10,3,25
179,27.16,0.4588,0.76,123.86,364.82,29,10,4,25
180,27.2,0.4588,0.76,123.86,364.82,30,10,5,25
181,27.24,0.4588,0.76,123.86,364.82,30,10,5,25
182,27.28,0.4718,0.7602,127.39,364.91,30,10,5,25
183,27.32,0.4664,0.7609,125.93,365.22,30,10,5,25
184,27.36,0.459,0.7609,123.93,365.22,30,10,5,25
185,27.4,0.4292,0.7597,115.88,364.67,30,10,5,25
186,27.44,0.4292,0.7597,115.88,364.67,29,10,4,25
187,27.48,0.4292,0.7597,115.88,364.67,29,10,4,25
188,27.52,0.4292,0.7597,115.88,364.67,29,11,4,25
189,27.56,0.4292,0.7597,115.88,364.67,28,11,3,25
190,27.6,0.4292,0.7597,115.88,364.67,28,11,3,25
191,27.64,0.4292,0.7597,115.88,364.67,30,11,5,25
192,27.68,0.44,0.76,118.8,364.8,29,11,4,25
193,27.72,0.4217,0.7599,113.86,364.76,31,11,5,26
194,27.76,0.4217,0.7599,113.86,364.76,31,11,5,26
195,27.8,0.4217,0.7599,113.86,364.76,31,11,5,26
196,27.84,0.4143,0.7599,111.86,364.76,30,12,4,26
197,27.88,0.4069,0.7599,109.86,364.76,31,13,5,26
198,27.92,0.4008,0.7607,108.21,365.12,33,15,7,26
199,27.96,0.3912,0.7618,105.62,365.67,30,14,4,26
200,28,0.3912,0.7616,105.64,365.55,30,13,4,26
201,28.04,0.4109,0.7605,110.95,365.05,30,13,4,26
202,28.08,0.4109,0.7605,110.95,365.05,29,12,3,26
203,28.12,0.4109,0.7605,110.95,365.05,29,12,3,26
204,28.16,0.4007,0.7604,108.19,365,30,13,4,26
205,28.2,0.4082,0.7607,110.21,365.12,30,13,4,26
206,28.24,0.4066,0.7606,109.78,365.07,30,13,4,26
207,28.28,0.4066,0.7606,109.78,365.07,30,13,4,26
208,28.32,0.4066,0.7606,109.78,365.07,30,13,4,26
209,28.36,0.4066,0.7606,109.78,365.07,30,13,4,26
210,28.4,0.4066,0.7606,109.78,365.07,30,13,4,26
211,28.44,0.4066,0.7606,109.78,365.07,31,14,5,26
212,28.48,0.4005,0.761,108.13,365.3,31,14,5,26
213,28.52,0.3931,0.761,106.13,365.3,30,14,4,26
214,28.56,0.3838,0.7606,103.63,365.11,31,14,5,26
215,28.6,0.39,0.7607,105.3,365.15,32,15,6,26
216,28.64,0.3834,0.7614,103.53,365.47,33,16,7,26
217,28.68,0.361,0.7606,97.48,365.08,31,14,5,26
218,28.72,0.348,0.7607,93.95,365.14,31,14,5,26
219,28.76,0.348,0.7607,93.95,365.14,32,16,6,26
220,28.8,0.348,0.7607,93.95,365.14,30,13,4,26
221,28.84,0.348,0.7607,93.95,365.14,31,15,6,25
222,28.88,0.3411,0.7602,92.11,364.89,32,14,6,26
223,28.92,0.3337,0.7602,90.11,364.89,32,14,6,26
224,28.96,0.3263,0.7602,88.11,364.89,32,14,6,26
225,29,0.331,0.7611,89.37,365.35,31,14,5,26
226,29.04,0.331,0.7611,89.37,365.35,32,14,6,26
227,29.08,0.331,0.7611,89.37,365.35,35,15,8,27
228,29.12,0.3314,0.7613,89.47,365.43,35,12,6,29
229,29.16,0.3189,0.76,86.1,364.8,35,13,5,30
230,29.2,0.3241,0.7606,87.52,365.11,36,11,6,30
231,29.24,0.5977,0.6852,161.38,328.92,39,13,8,31
232,29.28,0.6056,0.6928,163.52,332.56,37,12,6,31
233,29.32,0.6093,0.7002,164.5,336.11,39,12,8,31
234,29.36,0.6163,0.7095,166.4,340.56,43,13,12,31
235,29.4,0.6208,0.7176,167.62,344.46,35,12,6,29
236,29.44,0.6281,0.73,169.58,350.42,33,11,4,29
237,29.48,0.6351,0.7373,171.48,353.93,38,13,8,30
238,29.52,0.6389,0.7448,172.5,357.5,37,12,7,30
239,29.56,0.6472,0.7545,174.73,362.15,39,15,9,30
240,29.6,0.6504,0.7618,175.61,365.68,35,12,5,30
241,29.64,0.6579,0.7744,177.62,371.69,34,12,4,30
242,29.68,0.6624,0.7814,178.84,375.08,37,14,7,30
243,29.72,0.6655,0.7889,179.68,378.68,35,12,5,30
244,29.76,0.6689,0.7986,180.61,383.32,34,12,4,30
245,29.8,0.6739,0.8061,181.96,386.93,38,14,8,30
246,29.84,0.3096,0.7609,83.58,365.21,32,12,5,27
247,29.88,0.3096,0.7609,83.58,365.21,31,11,5,26
248,29.92,0.3096,0.7609,83.58,365.21,31,11,5,26
249,29.96,0.3096,0.7609,83.58,365.21,31,11,5,26
250,30,0.3096,0.7609,83.58,365.21,31,11,6,25
251,30.04,0.3096,0.7609,83.58,365.21,31,10,6,25
252,30.08,0.3096,0.7609,83.58,365.21,33,10,7,26
253,30.12,0.3096,0.7609,83.58,365.21,32,10,7,25
254,30.16,0.3096,0.7609,83.58,365.21,30,10,6,24
255,30.2,0.3096,0.7609,83.58,365.21,30,10,5,25
256,30.24,0.3096,0.7609,83.58,365.21,31,10,6,25
257,30.28,0.3096,0.7609,83.58,365.21,33,10,8,25
258,30.32,0.3096,0.7609,83.58,365.21,29,10,5,24
259,30.36,0.3096,0.7609,83.58,365.21,31,10,6,25
260,30.4,0.3096,0.7609,83.58,365.21,31,10,6,25
261,30.44,0.3096,0.7609,83.58,365.21,30,10,5,25
262,30.48,0.3096,0.7609,83.58,365.21,31,10,6,25
263,30.52,0.3096,0.7609,83.58,365.21,29,9,5,24
264,30.56,0.3161,0.761,85.35,365.27,30,9,6,24
265,30.6,0.3115,0.76,84.1,364.8,31,9,7,24
266,30.64,0.3189,0.76,86.1,364.8,31,9,6,25
267,30.68,0.3189,0.76,86.1,364.8,31,9,6,25
268,30.72,0.3115,0.76,84.1,364.8,31,9,6,25
269,30.76,0.3041,0.76,82.1,364.8,30,9,5,25
270,30.8,0.3087,0.761,83.35,365.27,32,9,7,25
271,30.84,0.3009,0.7604,81.25,365,31,9,6,25
272,30.88,0.2744,0.76,74.1,364.8,31,9,7,24
273,30.92,0.2667,0.7599,72,364.76,30,9,5,25
274,30.96,0.2793,0.7605,75.42,365.04,31,10,6,25
275,31,0.2868,0.7605,77.42,365.04,33,10,7,26
276,31.04,0.2819,0.76,76.1,364.8,32,10,6,26
277,31.08,0.2893,0.76,78.1,364.8,34,10,8,26
278,31.12,0.2965,0.7603,80.05,364.95,34,10,8,26
279,31.16,0.323,0.761,87.2,365.28,32,10,6,26
280,31.2,0.3296,0.7615,89,365.52,32,10,6,26
281,31.24,0.3263,0.76,88.1,364.8,33,10,7,26
282,31.28,0.3337,0.7602,90.11,364.89,33,10,7,26
283,31.32,0.3415,0.7601,92.2,364.85,32,10,6,26
284,31.36,0.361,0.7604,97.47,365,32,10,6,26
285,31.4,0.3684,0.7604,99.47,365,34,10,8,26
286,31.44,0.3693,0.7617,99.72,365.61,34,9,8,26
287,31.48,0.3976,0.7614,107.35,365.47,34,9,8,26
