frame_index,time_s,player_x_norm,player_y_norm,player_x_px,player_y_px,colored_component_count,lower_pressure_component_count,rack_region_component_count,active_pressure_component_count,projectile_like_count,attacker_like_count
34,182.267,0.4479,0.884,120.93,424.33,91,8,82,8,42,49
35,182.333,0.4701,0.8839,126.93,424.27,88,8,80,8,37,51
36,182.4,0.487,0.8836,131.5,424.14,83,8,74,8,33,50
37,182.467,0.504,0.8843,136.08,424.48,83,7,76,7,30,53
38,182.533,0.5236,0.8837,141.38,424.16,87,10,75,10,35,52
39,182.6,0.5394,0.8838,145.65,424.24,85,10,74,9,34,51
40,182.667,0.5588,0.8841,150.88,424.36,72,11,60,10,22,50
41,182.733,0.5679,0.8837,153.33,424.16,93,17,74,17,41,52
42,182.8,0.5679,0.8837,153.33,424.16,92,16,76,16,39,53
43,182.867,0.5679,0.8837,153.33,424.16,93,13,79,13,42,51
44,182.933,0.6648,0.6057,179.5,290.72,87,14,73,14,36,51
45,183,0.5622,0.8843,151.8,424.45,91,13,78,13,39,52
46,183.067,0.5348,0.606,144.41,290.86,86,15,70,15,34,52
47,183.133,0.5265,0.8824,142.15,423.54,87,11,76,11,35,52
48,183.2,0.5894,0.6693,159.13,321.29,99,17,82,17,48,51
49,183.267,0.5093,0.8836,137.5,424.14,96,18,78,18,46,50
50,183.333,0.5093,0.8836,137.5,424.14,84,10,74,10,36,48
51,183.4,0.5318,0.714,143.57,342.7,92,11,80,11,40,52
52,183.467,0.5089,0.7342,137.4,352.42,91,15,76,15,42,49
53,183.533,0.489,0.7341,132.04,352.37,81,9,71,9,32,49
54,183.6,0.4648,0.8836,125.5,424.14,81,14,67,14,34,47
55,183.667,0.6673,0.6976,180.17,334.83,79,13,65,13,31,48
56,183.733,0.482,0.8842,130.15,424.42,76,11,65,11,26,50
57,183.8,0.6377,0.729,172.17,349.91,85,12,72,12,36,49
58,183.867,0.6229,0.7519,168.18,360.92,81,8,72,8,33,48
59,183.933,0.5369,0.8842,144.95,424.42,77,9,68,9,31,46
60,184,0.5588,0.8841,150.88,424.36,77,5,71,5,30,47
61,184.067,0.5681,0.8835,153.39,424.09,88,8,80,8,41,47
62,184.133,0.5574,0.8286,150.5,397.73,85,8,76,8,37,48
63,184.2,0.5681,0.8835,153.39,424.09,91,13,77,13,44,47
64,184.267,0.5837,0.884,157.6,424.31,83,17,64,17,38,45
65,184.333,0.6036,0.8843,162.98,424.47,90,16,72,16,41,49
66,184.4,0.6036,0.8843,162.98,424.47,82,11,70,11,36,46
67,184.467,0.6036,0.8843,162.98,424.47,82,8,73,8,33,49
